profit;date;priceOrder;stopLoss;takeProfit;long
2.1138194235043515;Sun Jan 17 2021 05:45:00 GMT+0100 (GMT+01:00);35915.97;36422.1025;35156.771250000005;false
-1.9409745458150585;Sun Jan 17 2021 13:15:00 GMT+0100 (GMT+01:00);35505.36;34816.21;36539.08500000001;true
2.299686177410536;Mon Jan 18 2021 00:50:00 GMT+0100 (GMT+01:00);35774.99;36323.465;34952.2775;false
2.341042480575003;Mon Jan 18 2021 08:20:00 GMT+0100 (GMT+01:00);36088.73;35525.494999999995;36933.58250000002;true
-2.0973802002182773;Mon Jan 18 2021 17:10:00 GMT+0100 (GMT+01:00);36127.57;36885.3025;34990.97125;false
3.0099936191819836;Tue Jan 19 2021 01:10:00 GMT+0100 (GMT+01:00);36719.43;35982.595;37824.682499999995;true
-0.27119003565996913;Tue Jan 19 2021 19:00:00 GMT+0100 (GMT+01:00);36963.01;37063.25;36812.65000000001;false
-1.1720802730363218;Wed Jan 20 2021 09:25:00 GMT+0100 (GMT+01:00);35851.64;35431.43;36481.955;true
0.829016795265826;Wed Jan 20 2021 10:25:00 GMT+0100 (GMT+01:00);35302.21;35497.317500000005;35009.54874999999;false
-1.205924142716232;Wed Jan 20 2021 18:40:00 GMT+0100 (GMT+01:00);34993.08;34571.09;35626.06500000001;true
2.188029164644649;Thu Jan 21 2021 02:50:00 GMT+0100 (GMT+01:00);34700.92;35207.0975;33941.65374999999;false
-1.2226502864515316;Thu Jan 21 2021 20:15:00 GMT+0100 (GMT+01:00);32305.64;31910.655;32898.1175;true
3.083558641462665;Thu Jan 21 2021 22:45:00 GMT+0100 (GMT+01:00);31486.51;32133.780000000002;30515.604999999992;false
3.918168997058457;Fri Jan 22 2021 05:45:00 GMT+0100 (GMT+01:00);31021.25;30210.940000000002;32236.714999999997;true
3.4456469027826264;Sat Jan 23 2021 00:40:00 GMT+0100 (GMT+01:00);32766.67;33519.3525;31637.646249999994;false
-1.1443103633210592;Sat Jan 23 2021 18:35:00 GMT+0100 (GMT+01:00);32257.42;31888.295;32811.1075;true
-0.9334044629945578;Sun Jan 24 2021 00:00:00 GMT+0100 (GMT+01:00);31913.55;32211.4325;31466.72625;false
0.5008806590498097;Sun Jan 24 2021 04:35:00 GMT+0100 (GMT+01:00);32191.8;32084.305;32353.042499999996;true
1.2108207478078423;Sun Jan 24 2021 13:45:00 GMT+0100 (GMT+01:00);32333.44;32594.44;31941.94;false
3.115674269823597;Sun Jan 24 2021 23:30:00 GMT+0100 (GMT+01:00);32159.01;31491.03;33160.979999999996;true
-1.0171258024736567;Mon Jan 25 2021 10:45:00 GMT+0100 (GMT+01:00);32996.41;33332.025;32492.987500000007;false
0.923767987364983;Mon Jan 25 2021 13:10:00 GMT+0100 (GMT+01:00);33386.63;33181.020000000004;33695.04499999999;true
2.172805010794676;Mon Jan 25 2021 19:40:00 GMT+0100 (GMT+01:00);33706.43;34194.68;32974.055;false
-1.8990408415841598;Tue Jan 26 2021 11:35:00 GMT+0100 (GMT+01:00);32320;31706.23;33240.655;true
1.873806242921471;Tue Jan 26 2021 13:45:00 GMT+0100 (GMT+01:00);31539.08;31933.0675;30948.098750000005;false
-0.5453125;Tue Jan 26 2021 17:00:00 GMT+0100 (GMT+01:00);32000;31825.5;32261.75;true
2.447265450366448;Wed Jan 27 2021 02:45:00 GMT+0100 (GMT+01:00);31986.62;32508.485;31203.822499999995;false
2.99281544532711;Wed Jan 27 2021 20:40:00 GMT+0100 (GMT+01:00);30707.54;30094.86;31626.56;true
-3.4031731447331324;Thu Jan 28 2021 00:40:00 GMT+0100 (GMT+01:00);30103.89;31128.377500000002;28567.158749999995;false
0.8351829591069726;Thu Jan 28 2021 03:15:00 GMT+0100 (GMT+01:00);31037.81;30864.995000000003;31297.0325;true
-2.7352371940861433;Fri Jan 29 2021 05:25:00 GMT+0100 (GMT+01:00);33037.08;33940.722499999996;31681.61625000001;false
7.334942525911405;Fri Jan 29 2021 09:50:00 GMT+0100 (GMT+01:00);35000.99;33289.455;37568.292499999996;true
4.4356352567788955;Fri Jan 29 2021 18:35:00 GMT+0100 (GMT+01:00);36171.2;37240.815;34566.77749999999;false
-0.7375142450979411;Sat Jan 30 2021 08:55:00 GMT+0100 (GMT+01:00);34046.8;33795.7;34423.45000000001;true
-1.82790147426791;Sat Jan 30 2021 13:25:00 GMT+0100 (GMT+01:00);33498.66;34110.9825;32580.17625000001;false
-0.9502393414976412;Sat Jan 30 2021 14:55:00 GMT+0100 (GMT+01:00);34237.69;33912.35;34725.70000000001;true
2.565919566445042;Sun Jan 31 2021 01:35:00 GMT+0100 (GMT+01:00);33892.82;34472.595;33023.1575;false
-1.331839918512427;Sun Jan 31 2021 23:40:00 GMT+0100 (GMT+01:00);33065.16;32624.785;33725.72250000001;true
-0.6219928350121557;Mon Feb 01 2021 01:15:00 GMT+0100 (GMT+01:00);32466.21;32668.1475;32163.30375;false
1.4341883000618396;Mon Feb 01 2021 02:35:00 GMT+0100 (GMT+01:00);33175.56;32858.36;33651.35999999999;true
-1.4617357214181774;Mon Feb 01 2021 13:50:00 GMT+0100 (GMT+01:00);33739.17;34232.3475;32999.40374999999;false
2.729990932176347;Tue Feb 02 2021 08:00:00 GMT+0100 (GMT+01:00);34374.29;33748.68;35312.705;true
-0.6740303890558333;Tue Feb 02 2021 15:15:00 GMT+0100 (GMT+01:00);34669.06;34902.74;34318.53999999999;false
0.09179388412523015;Tue Feb 02 2021 17:30:00 GMT+0100 (GMT+01:00);34969.65;34948.25;35001.75;true
-1.780467802200438;Wed Feb 03 2021 09:10:00 GMT+0100 (GMT+01:00);35922.02;36561.6;34962.649999999994;false
2.3492701808151515;Wed Feb 03 2021 14:25:00 GMT+0100 (GMT+01:00);36624.14;36050.54;37484.53999999999;true
-2.057886858836295;Thu Feb 04 2021 10:15:00 GMT+0100 (GMT+01:00);37165.43;37930.2525;36018.19624999999;false
-1.3813657706408682;Fri Feb 05 2021 13:25:00 GMT+0100 (GMT+01:00);37934.92;37410.9;38720.95;true
-1.291032054029023;Fri Feb 05 2021 20:05:00 GMT+0100 (GMT+01:00);37453.95;37937.4925;36728.636249999996;false
1.4961007356058955;Sat Feb 06 2021 00:05:00 GMT+0100 (GMT+01:00);37968.7;37590;38536.74999999999;true
1.6230792435121137;Sat Feb 06 2021 20:30:00 GMT+0100 (GMT+01:00);40144.99;40579.380000000005;39493.404999999984;false
1.2721051258103109;Sun Feb 07 2021 08:45:00 GMT+0100 (GMT+01:00);39048.07;38716.915;39544.8025;true
3.2521443086407538;Sun Feb 07 2021 13:25:00 GMT+0100 (GMT+01:00);38654.65;39492.72;37397.545;false
1.4164195624725164;Sun Feb 07 2021 21:45:00 GMT+0100 (GMT+01:00);38387.99;38025.5;38931.72499999999;true
-1.250282119556078;Mon Feb 08 2021 04:30:00 GMT+0100 (GMT+01:00);38325.95;38805.1325;37607.17624999999;false
0.7934643810703197;Mon Feb 08 2021 07:00:00 GMT+0100 (GMT+01:00);38764.5;38559.445;39072.082500000004;true
4.439510499509933;Tue Feb 09 2021 10:30:00 GMT+0100 (GMT+01:00);46156.44;47522.520000000004;44107.32;false
-1.3071381068499257;Wed Feb 10 2021 23:20:00 GMT+0100 (GMT+01:00);45110;44520.35;45994.475000000006;true
-2.049783998287789;Thu Feb 11 2021 01:45:00 GMT+0100 (GMT+01:00);44013.54;44915.722499999996;42660.26625000001;false
-0.31047740994180967;Thu Feb 11 2021 07:15:00 GMT+0100 (GMT+01:00);44797.14;44658.05499999999;45005.76750000001;true
-1.1185045658730515;Thu Feb 11 2021 22:15:00 GMT+0100 (GMT+01:00);47085.19;47611.840000000004;46295.215;false
1.1223222834671542;Fri Feb 12 2021 00:55:00 GMT+0100 (GMT+01:00);47969.51;47610.595;48507.88250000001;true
2.360783604019433;Fri Feb 12 2021 04:45:00 GMT+0100 (GMT+01:00);47437.48;48184.0775;46317.583750000005;false
0.31333403053752984;Fri Feb 12 2021 17:25:00 GMT+0100 (GMT+01:00);47810;47710.130000000005;47959.80499999999;true
-0.9494719545927591;Sat Feb 13 2021 00:55:00 GMT+0100 (GMT+01:00);47287.6;47736.582500000004;46614.12624999999;false
0.48596244476200434;Sat Feb 13 2021 03:40:00 GMT+0100 (GMT+01:00);47799.99;47645.130000000005;48032.27999999999;true
1.0644100837320278;Sat Feb 13 2021 08:10:00 GMT+0100 (GMT+01:00);47481.23;47818.16;46975.83500000001;false
0.5977583504219249;Sat Feb 13 2021 16:30:00 GMT+0100 (GMT+01:00);47073.37;46885.78;47354.75500000001;true
-0.6450512179186817;Sat Feb 13 2021 21:10:00 GMT+0100 (GMT+01:00);46714.12;47015.45;46262.125000000015;false
-0.5620817353655368;Sat Feb 13 2021 22:45:00 GMT+0100 (GMT+01:00);47320.52;47054.54;47719.48999999999;true
-1.6368183557729954;Sun Feb 14 2021 15:45:00 GMT+0100 (GMT+01:00);48497.44;49291.255;47306.71750000001;false
-0.7346932874671429;Sun Feb 14 2021 23:45:00 GMT+0100 (GMT+01:00);49110.97;48750.155;49652.192500000005;true
-0.5969291727762801;Mon Feb 15 2021 00:55:00 GMT+0100 (GMT+01:00);48577.79;48867.765;48142.82750000001;false
1.0014767951644326;Mon Feb 15 2021 08:35:00 GMT+0100 (GMT+01:00);47359.31;47043.115000000005;47833.602499999986;true
1.5057215093313137;Mon Feb 15 2021 23:00:00 GMT+0100 (GMT+01:00);48084.34;48567.017499999994;47360.323749999996;false
0.9838623345438595;Tue Feb 16 2021 03:15:00 GMT+0100 (GMT+01:00);48425.22;48107.595;48901.6575;true
-0.30846654692135256;Tue Feb 16 2021 12:20:00 GMT+0100 (GMT+01:00);48892.66;49043.4775;48666.43375000001;false
-1.360067084669191;Tue Feb 16 2021 13:45:00 GMT+0100 (GMT+01:00);49608.95;48934.235;50621.02249999999;true
0.022668127178080578;Tue Feb 16 2021 14:55:00 GMT+0100 (GMT+01:00);48950.89;48958.2875;48939.79375;false
0.6143175287075792;Tue Feb 16 2021 23:30:00 GMT+0100 (GMT+01:00);48679.63;48480.265;48978.67749999999;true
-0.7356940978059899;Thu Feb 18 2021 05:00:00 GMT+0100 (GMT+01:00);51859.19;52240.715;51286.90250000001;false
-0.2774888106550518;Thu Feb 18 2021 14:45:00 GMT+0100 (GMT+01:00);51841.73;51697.875;52057.51250000001;true
0.2460592395401043;Fri Feb 19 2021 00:00:00 GMT+0100 (GMT+01:00);51801.55;51886.524999999994;51674.087500000016;false
1.063233082837681;Fri Feb 19 2021 07:05:00 GMT+0100 (GMT+01:00);51693.51;51327.095;52243.13250000001;true
-0.9256334845167209;Sat Feb 20 2021 06:30:00 GMT+0100 (GMT+01:00);55630.01;56144.94;54857.615000000005;false
2.2819434554424003;Sat Feb 20 2021 12:55:00 GMT+0100 (GMT+01:00);56355.91;55498.57;57641.92000000001;true
1.4536496963863303;Sat Feb 20 2021 22:10:00 GMT+0100 (GMT+01:00);56454.97;57002.075;55634.31250000001;false
2.7237636015339355;Sun Feb 21 2021 03:45:00 GMT+0100 (GMT+01:00);56482.6;55456.965;58021.052500000005;true
2.0349340226889616;Sun Feb 21 2021 22:50:00 GMT+0100 (GMT+01:00);57212.85;57989.0125;56048.60625;false
-4.998899429123246;Mon Feb 22 2021 20:10:00 GMT+0100 (GMT+01:00);53517.68;50842.384999999995;57530.62250000001;true
5.418075522557458;Tue Feb 23 2021 05:40:00 GMT+0100 (GMT+01:00);50750.4;52583.53;48000.705;false
-3.027101417945204;Tue Feb 23 2021 14:10:00 GMT+0100 (GMT+01:00);49264.95;47773.65;51501.899999999994;true
2.8053202355075295;Tue Feb 23 2021 19:50:00 GMT+0100 (GMT+01:00);47054.12;47934.1325;45734.10125000001;false
-1.5446680704402218;Tue Feb 23 2021 22:00:00 GMT+0100 (GMT+01:00);48341.13;47594.42;49461.19499999999;true
2.962647623088302;Wed Feb 24 2021 14:25:00 GMT+0100 (GMT+01:00);49590.82;50570.2875;48121.61875;false
1.7130184772175627;Thu Feb 25 2021 00:45:00 GMT+0100 (GMT+01:00);49653.58;49086.53;50504.155000000006;true
1.5725628772635838;Thu Feb 25 2021 09:55:00 GMT+0100 (GMT+01:00);49700;50221.0425;48918.43625;false
2.1457287830948917;Thu Feb 25 2021 12:55:00 GMT+0100 (GMT+01:00);50294.8;49575.34;51373.99000000001;true
3.130544092191415;Thu Feb 25 2021 18:20:00 GMT+0100 (GMT+01:00);50087.1;51132.4325;48519.10124999999;false
-1.7893178721244034;Fri Feb 26 2021 11:20:00 GMT+0100 (GMT+01:00);46783.75;45946.64;48039.415;true
3.6821508224589987;Fri Feb 26 2021 21:15:00 GMT+0100 (GMT+01:00);46729.38;47876.47749999999;45008.73375000001;false
